,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_0,s_low_0,h_high_0,s_high_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,908.1426256781401,0.21472591560170906,191.31311947834217,-569.8154319208587,142.0747051826929,0.4320910323287112,9.902827369633732,-0.5976445309327196,-93759.31883966082,226888.4496940367,0.5256451426209023,2.376099420586313,0.4230739361999568,87.48884177727753,117.88345770327557,0.02464361572793149,0.6703939607105016,0.6908487612231639,True,1.0,0.02464361572793149,117.88345770327557,hs-SNR,228.6240116575049,187.62172471572342,-2.8894225058016045e-05,152.0560590465576,0.6467837255291925,0.0372617431938667,0.0,214.40110588438228,0.031953470363450684,0.3365233293348695,152.53105625611798,184.7452839693629,Hybrid,0.01384997383074456,0.5773502691896258,0.47370630112662504,0.6560351626962557,1.1549537255498723,True,106.50150933959236,4.177667550481519
3,853.0882258528765,0.2248944846773256,201.98076208596146,-617.213559363154,140.40150013816162,0.4211969924425557,7.697908649037394,-0.057240791481678974,-100302.2494606984,191339.51215871907,0.5427149451549513,1.914937030345736,0.4210905834047627,87.56428399990101,116.75369624643987,0.024322656665999698,0.6654946888549776,0.6902033325532383,True,1.0,0.024322656665999698,116.75369624643987,hs-SNR,228.45310416424684,198.0683524483033,1.2486154404898413e-05,161.3666207309811,0.6375111907942049,0.0376770702435492,0.0,215.01751743375308,0.032206169609707916,0.3475955526020261,161.6950053190437,195.21392267645527,Hybrid,0.014145910956429256,0.5773502691896258,0.47252970428212,0.6490030429017654,1.1451042389710169,True,105.50715293626509,4.152385356516851
5,181.35314025128798,0.20272477476891526,-161.94727683215768,101.14779942204878,-616.3105380027083,0.13483942128288529,2.15562474902318,0.7098537790418499,1101.2446423393994,-40689.772943721786,0.4314984333469299,0.6572151504294366,0.07640016975634595,98.7275712891094,76.66817123543875,0.024251668954966117,0.7623311842028465,0.6900598370759169,False,1.0,0.024251668954966117,76.66817123543875,hs-SNR,220.31307792392673,-162.45908223050546,4.058445831239785e-07,-2.8732354361313246,0.6897496749086087,0.03129931119635476,0.0,194.7946410569812,0.031299284040604995,0.228647076684621,-5.109869496345652,-162.69909890424572,Detonation,0.011616001719881093,0.5773502691896258,0.482976659570017,0.6898066717845603,1.2021234475398486,False,133.23364619100707,2.5691091480558743
6,159.14548234056284,0.15647957465417095,-124.0653391905407,117.82014443200941,-915.3747472703883,0.1310133154977169,3.569236271525463,0.9984454204532583,1008.0425570637017,-57149.36170702689,0.441610032179821,1.0587166379569088,0.06118792556927013,86.96535851461351,45.30165042957492,0.024231747797573863,0.6754851633237893,0.6900195193763622,True,1.0,0.024231747797573863,45.30165042957492,hs-SNR,229.00149950271668,-122.953095713182,-5.890914179190856e-05,-3.1084945591334545,,,,,,,,,,,,,,,,,
8,164.338832556993,0.1847901985196157,-121.45927195481777,128.54473024683318,-845.4448049060205,0.13223762142322887,3.2955968347381206,1.1269475419132131,715.1249780676227,-51989.874333958796,0.4475764402034085,1.011723799003399,0.03589613717086638,90.94900002766344,60.46376438226554,0.024115341110195355,0.709800346302,0.6897834985561662,False,1.0,0.024115341110195355,60.46376438226554,hs-SNR,225.9904986233538,-121.13626463541485,-7.199583979571167e-06,-3.003620444077064,0.650695389081599,0.05143059208737815,0.0,210.99330094008675,0.05143057239858489,0.496953104191177,-4.222457856248502,-120.66423152160084,Hybrid,0.013402450213149487,0.5773502691896258,0.4755069362663571,0.6587561297082218,1.158183007608832,True,113.06231185350825,3.3486353260919857
10,183.4022610201866,0.1969881141979882,-156.69635530123736,106.13137240618984,-648.0721736180233,0.1347580862725324,2.320839451503289,0.7668019205105235,951.8171665612336,-41852.86674873812,0.4338306050696149,0.7080101829609095,0.07142053130747777,98.74108821294963,79.1471483170187,0.02397359119759313,0.7597555608839897,0.6894950966070885,False,1.0,0.02397359119759313,79.1471483170187,hs-SNR,220.2118926678104,-157.24452472749806,-1.6747008997336818e-07,-2.8828166716218457,0.6891586009417955,0.03116675418796065,0.0,194.71879499816072,0.031166727416501838,0.22395315494336365,-5.1171991802366055,-157.50458477938705,Detonation,0.011522164558526254,0.5773502691896258,0.4833826719698234,0.6892173533925029,1.2009917830244954,False,132.69978734732078,2.614904227083385
11,161.5804994635376,-0.017127914584601975,96.23983560207749,-138.4915420450977,513.1464164429981,0.1290994078518682,1.720854034577247,1.4465854382099312,1196.0988746448033,-33217.26246337056,0.459325579096758,0.6713110816793003,-0.17490799021822712,91.1657912638204,86.2042452316069,0.0239669859551145,0.7113973984784899,0.6894816308642162,False,1.0,0.0239669859551145,86.2042452316069,hs-SNR,224.5264713315664,96.58361085629866,2.531537597615819e-05,200.53993196604702,0.6891740187204702,0.037773994667344685,0.0,202.29861180848454,0.037773973343652685,0.3415446840097704,198.71173418942183,97.18185415416892,Detonation,0.01151882411279133,0.5773502691896258,0.4833971524275778,0.6892277930878415,1.2010008945968909,False,113.72976702911731,3.5689538473074918
13,398.96371070514516,0.1902813233620773,324.23455591054835,-970.6986468283262,72.73537041655027,0.17142518113074467,0.4132434028599555,2.65989732658883,-164528.29741096517,9740.00049550974,0.5310431277519838,0.5466270718131272,-4.108772481451227,91.12281643219471,120.1091266644868,0.023845566625549,0.6637506087334837,0.6892336719697654,True,1.0,0.023845566625549,120.1091266644868,hs-SNR,225.3187298841324,320.27221102845465,-5.962745327510074e-07,263.0520199185629,0.6378529634687254,0.03637939103169775,0.0,208.98550573840046,0.03637937849090042,0.048083447234825626,263.0899509479757,317.0709487794545,Hybrid,0.013887335736131068,0.5773502691896258,0.4735571469967922,0.6490333791781188,1.1447143486754765,True,108.35998220105594,3.7357187793313367
15,156.51402492585788,-0.022776521372574816,116.98839329163572,-132.66585977345585,582.7777513301993,0.12911195723099048,2.129929132552664,1.141004045067771,113.73600239266851,-38815.40898445962,0.4465992957387292,0.7226496239827945,-0.02369714460292061,91.28967787045292,67.08871643734639,0.023763772157912897,0.7078806619098109,0.6890661740711871,False,1.0,0.023763772157912897,67.08871643734639,hs-SNR,224.89364421336415,115.85863575802172,6.879986059599798e-07,2.7875868774152512,,,,,,,,,,,,,,,,,
16,178.70176902681868,-0.0224546481545598,126.04575362365142,-130.06195103604838,573.8396427439783,0.12914182424513593,2.2968722426655086,1.0436439575473926,-275.4338894132706,-35481.37126250078,0.4425575589324528,0.7481587202576089,0.010590094430466115,94.46588815961675,86.52393196974317,0.023759856526310283,0.7277000624767096,0.6890581463571989,False,1.0,0.023759856526310283,86.52393196974317,hs-SNR,222.6204047426918,124.75807394896769,2.6050960842852363e-06,2.94731215044653,0.6887484109512632,0.035744675880895305,0.0,199.0346017197859,0.03574465348900542,0.21414871875703345,5.222263965022063,122.84954182891848,Detonation,0.01145114236312515,0.5773502691896258,0.4836909493119983,0.6888032466396474,1.20018596650325,False,120.36223390065152,3.2934095036887014
17,150.09120212370374,-0.01876842029451832,124.39856774476856,-129.93927320681198,422.94482566044326,0.129094084439388,1.4048970636584626,1.0487549882350444,-224.5502060265553,-30745.197130371,0.4427466486415643,0.5260167639537897,-0.06662969024124513,92.44805096305105,78.90021512800145,0.023729040799574885,0.7154298055008881,0.6889949390476251,False,1.0,0.023729040799574885,78.90021512800145,hs-SNR,223.87452930553715,123.50441814981407,-4.974451813828827e-07,2.9654751156000847,0.6886913248319986,0.03741972245863106,0.0,201.4943225518517,0.037419700644794204,0.3273651267004565,5.025309873413846,122.06320214339974,Detonation,0.011440620809314916,0.5773502691896258,0.483736691298702,0.6887450611170235,1.2000715828448039,False,115.85340393348116,3.525328345720134
18,850.4936465254152,0.2368509207097021,201.14732933818948,-543.709068997652,144.95779729907932,0.4504786296027339,7.805342750112108,-0.5564657788797208,-93317.48903677886,187861.70300323344,0.5365547225934554,1.8585913910480736,0.4405606102095508,88.31236264436376,117.09750131088008,0.02360493745429589,0.6600766374666092,0.6887398487723884,True,1.0,0.02360493745429589,117.09750131088008,hs-SNR,227.99999801669742,196.92228377851023,4.289382382332797e-06,158.7229779863767,0.6341059204244693,0.03790046068982928,0.0,214.72856419393284,0.03243791753646148,0.3503055540782952,159.0557468305191,193.95389304995356,Hybrid,0.013944937350190909,0.5773502691896258,0.4733275405172169,0.6461769194779043,1.1406346498730644,True,105.95345306637657,4.1775996977189065
21,148.19861941907388,-0.017603208751769992,124.3104714336825,-121.01618929076332,512.7924599900523,0.12909023696004304,1.818479964965528,0.9771311929495412,331.0026303925315,-35534.26718416312,0.4397604000983293,0.6174751900663055,-0.0021712268214802155,91.32767002817819,61.50311465590039,0.023508776299823283,0.7038419603814837,0.6885415977612769,False,1.0,0.023508776299823283,61.50311465590039,hs-SNR,224.960940356734,122.81924701721417,1.338467722531221e-06,2.8452003510494737,0.6794351794875115,0.04319732653165634,0.0,205.2030886240063,0.04319730446053461,0.4318065496490339,4.58524283165179,120.80400895871288,Hybrid,0.011769105398401059,0.5773502691896258,0.4823173367241546,0.6810964895508674,1.1888363195727372,True,112.84295561684013,3.6155777463064367
22,172.82431248454552,0.21265318178093254,-147.73952287982132,105.30384372346369,-698.4255068038582,0.13429930131279014,2.5385539505954253,0.7934228599795444,1241.9444528098807,-45331.66128308009,0.434710418400953,0.7668756309787804,0.07230339271781387,95.37283484774821,72.26843966463653,0.023436152671701373,0.7309323238704277,0.6883915265001415,False,1.0,0.023436152671701373,72.26843966463653,hs-SNR,223.13621979015298,-147.77117313387743,-4.465787961675026e-06,-2.7303447808204915,0.6880710967290666,0.03837625623047476,0.0,200.90686298656672,0.038376231203123966,0.5059643929653281,-4.5927900945504785,-147.54292307241244,Detonation,0.011344040827932972,0.5773502691896258,0.4841574476819014,0.6881279837570562,1.198891915956086,False,121.92098344667771,2.8919388078922608
23,171.8574434840535,0.16476046622032414,-115.60686841827544,139.04333231682907,-912.0790884078607,0.13215579209677306,3.6720206467013528,1.2816690228070002,500.90504495406464,-53973.684324365495,0.4539822539107551,1.131616665476505,0.020318493095016488,92.35303971253805,66.74094879080452,0.0234178178902544,0.7120652544314511,0.6883535917253989,False,1.0,0.0234178178902544,66.74094879080452,hs-SNR,224.7031131859188,-115.59841561504696,6.321904250929581e-07,-3.0707382749323937,0.6880469321413891,0.03741142394542885,0.0,203.5941579459652,0.03741140285969734,0.4713733516438509,-4.772592276824555,-115.25365338039342,Detonation,0.011336726075931456,0.5773502691896258,0.4841893797474289,0.6881008803417631,1.1988333587049462,False,115.31531065845232,3.310718101948982
25,768.5938665164093,-0.2167567639088818,-217.64319461802123,697.3628462238753,-673.3461758317736,0.3484869474124249,6.476632323125871,0.9499938830633324,-108153.0152929273,91922.134177033,0.5483280340792615,1.7774903946253566,0.31365061840563274,88.57324581979162,116.7961465972059,0.023341978252364847,0.6570053968906979,0.6881964756316447,True,1.0,0.023341978252364847,116.7961465972059,hs-SNR,227.5177531040867,-213.6655514397192,-3.9875228318687063e-05,-176.64179629143922,0.6424973385320699,0.061123348295837224,0.0,212.8364153588064,0.061123341162621365,0.2604414897394939,-176.9535691686346,-210.6112710479633,Hybrid,0.013410754002542187,0.5773502691896258,0.4754732851786309,0.6522424116641841,1.1486059866641312,True,105.76811649533519,4.1544380281896345
28,154.99925053403666,-0.02153449869963177,131.2704937473435,-112.5865142994284,512.1815108949795,0.1291061364662334,1.8936248050528708,0.8632482632829015,484.13107151915847,-34434.36662352766,0.4350232277819811,0.6172809118103679,0.030723716401750326,92.70699079808365,61.8328600758621,0.02319837246029459,0.7082919699551222,0.6878980670156271,False,1.0,0.02319837246029459,61.8328600758621,hs-SNR,224.0866131990284,129.4847672350997,2.4187703091923813e-06,2.8825894881205,0.6875199622094798,0.04448626843238896,0.0,202.43417657906653,0.04448624535038532,0.4061706208398732,4.8739366002757825,127.05433949129257,Detonation,0.011250995905522159,0.5773502691896258,0.4845643161648772,0.6875732729280102,1.1978185371734194,False,115.18812210411959,3.492474411230042
30,157.26793512263555,-0.02016225500904493,119.8494063975333,-128.68878929423576,558.6007469842332,0.1291045589536579,2.0584610953124978,1.0799607083655514,158.5386608004428,-37192.37373789649,0.4440521242374704,0.694608725222383,-0.012544357106662823,92.21897523260576,67.05838233439282,0.02316642436694924,0.7060262669492126,0.6878315183788918,False,1.0,0.02316642436694924,67.05838233439282,hs-SNR,224.1981095152119,118.5451910222953,1.466679724549882e-06,2.8453227006083583,0.6855334995634063,0.041067347515662746,0.0,202.80770006913914,0.04106732506687623,0.3927338795643152,4.728811350031363,116.60659558368549,Hybrid,0.011342275193360526,0.5773502691896258,0.4841651546022038,0.6859441414652995,1.1954728208232768,True,114.32835451346969,3.55797618292195
31,135.03306339038534,-0.02069189926277965,120.99116281839392,-122.96704278575984,501.2494367596785,0.12908322942418982,1.6421158414877577,1.0181268926215687,398.49144510038604,-36553.61067366954,0.4414650504834038,0.5802167758088674,-0.02872877495610216,90.05029344751934,54.67931442276783,0.02315355593575841,0.6907741869152981,0.6878046964632356,False,1.0,0.02315355593575841,54.67931442276783,hs-SNR,225.72491632789416,119.78466336256656,2.375140430190351e-06,2.9470773055796537,0.6749604881902685,0.044107800309479854,0.0,207.31439217771256,0.04410778038081823,0.4669308327658577,4.479857197854021,118.10620477460054,Hybrid,0.011814493182764663,0.5773502691896258,0.4821226145239997,0.6773515564900539,1.1831794810389176,True,109.73521880638599,3.811527305693684
32,154.03218126443969,-0.01701678263068581,131.13236510485422,-117.46994230381522,453.2303211055763,0.1290933904947426,1.6285227267413755,0.9000691426799354,159.47041789996547,-31300.557215630863,0.4365510581044455,0.5571422054653331,0.004728460195976017,93.4270909725097,70.2090807968152,0.023137388351033232,0.7130324976157927,0.6877709844735945,False,1.0,0.023137388351033232,70.2090807968152,hs-SNR,223.3607023475943,129.56246980747292,4.508930748077912e-06,3.031259043404789,0.6874659770042778,0.03892232475376875,0.0,200.92835230248772,0.03892230203027988,0.3376019303231904,5.157076910704816,127.35484244569298,Detonation,0.01124302790848982,0.5773502691896258,0.4845992283712469,0.6875199196200289,1.197717501735164,False,116.80578124618314,3.483456541148892
33,867.5028716979732,0.22875163093812625,201.24484725230332,-576.951498438856,140.50339919293035,0.4416464328534172,8.099557294209331,-0.4178993779142063,-97800.72050443306,200198.80688811,0.5379122242590268,1.9552394272332985,0.436256018176496,88.66429351395485,117.11664036437885,0.023131255387275014,0.6557177214982598,0.6877581923063211,True,1.0,0.023131255387275014,117.11664036437885,hs-SNR,227.64833700391145,197.08840137798734,-5.226836789474478e-05,160.31258158613346,0.6315217222221248,0.03816530352706295,0.0,214.46946340911597,0.03263171352176897,0.3520617214415868,160.64097894703252,194.24618123791925,Hybrid,0.01382285195406693,0.5773502691896258,0.4738146871662683,0.6440728911944776,1.1373664069737028,True,106.08345503223808,4.211610573881017
34,867.5028716979732,0.22875163093812625,201.2448472523033,-576.951498438856,140.50339919293035,0.4416464328534172,8.099557294209331,-0.4178993779142063,-97800.72050443306,200198.80688811,0.5379122242590268,1.9552394272332985,0.436256018176496,88.66429351395485,117.11664036437885,0.023131255387275014,0.6557177214982598,0.6877581923063211,True,1.0,0.023131255387275014,117.11664036437885,hs-SNR,227.64833700391145,197.08840137798734,-5.226836789474478e-05,160.31258158613346,0.6315218055739474,0.03816530667579713,0.0,214.4694513868681,0.03263169295308197,0.35206288973473193,160.6409789615823,194.24617858583198,Hybrid,0.013822846384383237,0.5773502691896258,0.4738147094338281,0.6440729499788306,1.1373664831034171,True,106.08345503225516,4.2116161642215
35,901.0694031434673,0.22370159040885693,205.9825394998872,-613.7987569234803,144.1988694281708,0.4523256127463723,8.392056470804592,-0.4166209998228551,-107852.72888777405,223424.64950830038,0.5433050799593108,2.02857728439734,0.4471548581733649,88.62587964480646,116.86230109185014,0.022994784730563298,0.6535498262028306,0.6874729755173231,True,1.0,0.022994784730563298,116.86230109185014,hs-SNR,227.61729452189445,201.91323701726532,2.81209445677632e-06,166.51368388739363,0.629735355890771,0.03855313888719528,0.0,214.62626516930874,0.032894072888822075,0.3620121388279468,166.82097405910247,199.17759115387508,Hybrid,0.013835813349214968,0.5773502691896258,0.4737628783444983,0.6427169187850965,1.1354190677585323,True,105.89149789276787,4.238387849522353
37,129.20610200279577,-0.02331512497064793,115.64601753481408,-128.5709848691626,538.2132190783724,0.1290787886729299,1.6913940177184867,1.1126200014790055,395.4068336001865,-39595.54175400222,0.4454000429768337,0.6082851713427893,-0.0538950268193602,89.13556634120869,51.88401212717138,0.022928220871666717,0.6819894435738748,0.6873334658419077,True,1.0,0.022928220871666717,51.88401212717138,hs-SNR,226.19729749415868,114.90831281811971,8.027184897987527e-06,3.1183791913264085,0.6373740002889466,0.05107086033820714,0.0,212.72399486370682,0.05107084156137183,0.4837209263645923,4.186047050322746,114.13736423877413,Hybrid,0.013442467739851062,0.5773502691896258,0.4753448502084017,0.648248658868505,1.1428068430761775,True,107.71348849197042,3.9460401919505848
39,160.69575930181577,0.2291551095477421,-139.796466091065,115.15928800790864,-587.449757411023,0.133405199745032,2.1095854824511218,0.8891664567187002,675.9330942875276,-38913.493057394786,0.4382526841478721,0.6755907800658972,0.03971179476920328,95.50305254620524,73.75618411085054,0.02284723991238688,0.7257658488459844,0.6871633886840393,False,1.0,0.02284723991238688,73.75618411085054,hs-SNR,222.5399634473859,-139.79958386591022,-1.8684234124970717e-06,-3.0046700352882234,0.6868420905972373,0.035686104206631784,0.0,199.8645338867629,0.035686080135141574,0.4193452512459963,-5.043319839511652,-139.53544398018005,Detonation,0.011146373790160277,0.5773502691896258,0.4850236057367288,0.6868992974226872,1.1965339752798505,False,121.41921711147108,3.1326965617831446
41,152.33384380767856,-0.020060394487206045,117.75879711096631,-138.0754326944863,458.1529347273637,0.1290991817711396,1.5006001361600048,1.1777557582764118,-268.27362260823065,-32984.062111767686,0.4481242293924971,0.5714426604194032,-0.10199313135213173,92.97083178916206,79.56295336066742,0.02269314432053538,0.7065984539176579,0.6868386840588272,False,1.0,0.02269314432053538,79.56295336066742,hs-SNR,223.21974074792908,117.19661338640272,-5.609756723505138e-06,2.9625240758872526,0.6865347703333875,0.03764775713074032,0.0,200.66575013123298,0.03764773496974634,0.3437214770031787,4.9535543725804425,116.20591079698966,Detonation,0.011093496236511931,0.5773502691896258,0.485256468783923,0.6865889304054841,1.1959323514427664,False,115.4885795679237,3.570980725785733
42,161.31832859457487,-0.02272762101406221,108.12791830722985,-154.29853096656103,543.3764872767796,0.1291182999851999,1.7757982774502408,1.4358554090680111,-463.78841383799767,-37723.7771234496,0.4588879406158439,0.6832588042072287,-0.16112873735145433,92.8557327525716,87.30667481276812,0.02252904378481963,0.7052787251416519,0.6864913394969084,False,1.0,0.02252904378481963,87.30667481276812,hs-SNR,223.05488569058846,108.12638073729744,7.428022175652448e-06,2.8375622772195865,0.6861900610000832,0.037045283315123925,0.0,200.17091190835617,0.03704526106561976,0.34449726606648273,4.735259986085818,108.02695981772744,Detonation,0.011037693266535876,0.5773502691896258,0.4855027524715094,0.6862437987925396,1.1952702482488973,False,115.28346463554242,3.5494334052455065
43,169.56221415853167,0.2322738863819977,-148.42316823316582,104.94923589580112,-670.1852702827854,0.13480164509550122,2.40809484088689,0.7874241365950602,1267.2832861139268,-43987.48599820484,0.4347116434846216,0.7332610663208992,0.07043159201817731,96.27545014890156,72.23127326097519,0.022508292890212583,0.7254039060443336,0.6864473016616189,False,1.0,0.022508292890212583,72.23127326097519,hs-SNR,222.4028663764888,-148.51479664730996,2.226849617046002e-06,-2.846378588812932,0.6861309001591825,0.041725451134546336,0.0,200.08874413092758,0.04172542817646789,0.4629638917852405,-4.744901728291058,-148.35984460607136,Detonation,0.011031298120066209,0.5773502691896258,0.4855310125825857,0.6861873471596605,1.1951680755388805,False,122.34914131582994,2.9282365107963884
44,147.68479560290368,-0.01874728344437861,118.42558340120651,-130.1629996656127,507.9888230692752,0.12909196224802424,1.7346807103582578,1.1030741783699858,145.30525955491433,-35710.55949046214,0.4450088871348384,0.6175158739845621,-0.046267779132757536,92.22608399676169,65.51985673346522,0.022443757421709263,0.6971655005432031,0.6863101772230968,False,1.0,0.022443757421709263,65.51985673346522,hs-SNR,223.9573740369901,117.3908886282304,2.074722411470573e-06,2.9430245628032563,0.6756016987090475,0.04022101803158943,0.0,203.93927334388587,0.04022099586247569,0.4148397009489616,4.664894520328374,115.90270642762623,Hybrid,0.01146669664628725,0.5773502691896258,0.4836233620507285,0.6775844146410361,1.1828079980451032,True,113.31371821904864,3.669693972186036
45,415.46158468006087,0.21458937831983466,312.7011989983806,-887.2882126763349,72.5899067982172,0.1877858601398719,0.5225556796950547,2.4132993457633125,-148084.88680395664,15541.406370898581,0.5289485513888175,0.5328554775509824,-2.598526660499232,91.81365100684046,118.96117286015159,0.022396913477279925,0.6476056440432996,0.6862104854099026,True,1.0,0.022396913477279925,118.96117286015159,hs-SNR,224.69243748454696,308.12583746775374,-7.378416154623096e-07,253.5217218203373,0.6271638794380192,0.03884989700755025,0.0,209.4412379408064,0.03884988490553376,0.10697925363130732,253.5256735847235,304.8274250342924,Hybrid,0.013640197159296659,0.5773502691896258,0.4745470893856157,0.6405737092916386,1.131989565962001,True,107.8340125964242,3.879239405084892
48,145.8653418548577,-0.017859783432836594,127.76408076192007,-117.93431127795964,454.4633353641371,0.12908890573170348,1.5732842607763171,0.9262585785504138,316.8480687850033,-32285.487000517987,0.4376400422175292,0.5476974949524815,-0.007242934566960373,92.98109388022695,63.20918943183412,0.02231594692297377,0.6992164231896894,0.6860378598342615,False,1.0,0.02231594692297377,63.20918943183412,hs-SNR,223.57492311379826,126.22170248349971,2.1667712856981623e-06,3.0219781698655748,0.6793340674887854,0.04244739135733557,0.0,202.8320922862962,0.042447368704614866,0.405118115464369,4.9048633280271865,124.14474495370152,Hybrid,0.011245344879908834,0.5773502691896258,0.4845890752994465,0.6805514247234798,1.1868839423204047,True,114.489314046862,3.6256308870430103
49,158.8227292583357,-0.01687929038960829,123.35090665595187,-126.76483943196736,503.78446110586054,0.12909660199187592,1.8474049258394485,1.0329986264540236,47.32785832829995,-33871.88377364338,0.4420913923435991,0.6340176692021994,-0.015306791564496491,93.89291571096818,72.01611234271085,0.022308737401249952,0.7058208246620635,0.6860224692839021,False,1.0,0.022308737401249952,72.01611234271085,hs-SNR,222.80351120741244,121.98054940978102,3.601268722900196e-06,3.0148628090761536,0.6857200830634559,0.038634825372664966,0.0,200.20276054386096,0.03863480251065632,0.33863174679984714,5.0907664991935215,119.96255899018284,Detonation,0.01096270551419107,0.5773502691896258,0.4858345838934313,0.6857741064660738,1.1943717456055991,False,116.5528910728605,3.5230239376156773
52,143.0223119914186,-0.020458256622137443,124.56868792145126,-118.70911290436594,492.51548059989466,0.12909069281157878,1.7053088356962511,0.9561673877350038,455.9174518804738,-34792.94557539331,0.4388871361401581,0.5856884402132301,-0.004940172189291353,92.32736332946388,56.736472423208255,0.02199345630023114,0.6898634170406779,0.6853462881447044,False,1.0,0.02199345630023114,56.736472423208255,hs-SNR,224.0540694298361,122.99251408349251,-3.562251012343717e-06,2.9950828489595502,0.6668671352708329,0.04522011630470517,0.0,205.61329013047168,0.045220093988384925,0.4531791371528502,4.605746678118173,121.08104034216656,Hybrid,0.011645577701288698,0.5773502691896258,0.4828489939535871,0.6704131059404947,1.1722816844047936,True,112.57133064791219,3.7195133244988265
53,834.0267755396625,0.2310848015186492,204.82885952530475,-599.7258637623069,149.2732243153101,0.42329355312896255,7.171643474456519,-0.07813055982265077,-98822.44143947342,179204.31456425527,0.5428928184839477,1.7798891086436883,0.4230807572614622,89.72308511379046,116.95084547623921,0.02197996983921704,0.6444690124043226,0.6853172261222521,True,1.0,0.02197996983921704,116.95084547623921,hs-SNR,226.7083398870152,200.41532240446102,2.0805563066610547e-06,163.4255922097214,0.622412381558478,0.03866819774711964,0.0,213.98141456360057,0.033031604761961895,0.3531880032092841,163.69869412884893,197.64268382281062,Hybrid,0.013634915061703756,0.5773502691896258,0.4745683337316202,0.6369829683537229,1.1267926312273722,True,106.21277870863042,4.253672118184384
54,824.8738027389415,0.2305911286602547,203.35566382980892,-598.5447391456743,147.2294038399679,0.4155175335940773,7.090411968117483,-0.01102203023539213,-96759.00005884252,173735.12054233483,0.5418009974493074,1.7707659869901384,0.4155132501634721,89.86348896124849,117.03110266323776,0.0218778431345136,0.6436939512321921,0.6850967826086907,True,1.0,0.0218778431345136,117.03110266323776,hs-SNR,226.5886322736729,198.9241789055444,7.87593124828808e-06,161.80705075162814,0.6220229319842556,0.03860795487126456,0.0,213.8373690331333,0.032995436057791906,0.34971662767404715,162.0819246694012,196.1514998181012,Hybrid,0.013597457733428398,0.5773502691896258,0.4747190900195026,0.6366542932444375,1.126254968684318,True,106.31049647124814,4.253439849486929
55,824.8738027389415,0.2305911286602547,203.3556638298089,-598.5447391456743,147.2294038399679,0.4155175335940773,7.090411968117483,-0.01102203023539213,-96759.00005884252,173735.12054233483,0.5418009974493074,1.7707659869901384,0.4155132501634721,89.86348896124849,117.03110266323776,0.0218778431345136,0.6436939512321921,0.6850967826086907,True,1.0,0.0218778431345136,117.03110266323776,hs-SNR,226.5886322736729,198.9241789055444,7.87593124828808e-06,161.80705075162814,0.6220223881670158,0.03860796469756232,0.0,213.83737746164797,0.032995429796458864,0.3497168902790737,162.08192305670906,196.1514981275906,Hybrid,0.013597482191418354,0.5773502691896258,0.4747189915223057,0.6366539081846028,1.1262544500787774,True,106.31049647103323,4.253442443967504
56,681.0576206181471,-0.14151999560308345,-192.9136772025678,999.0740305979466,-669.9856911576852,0.2026257292619076,5.73972049320758,3.861165631472324,-108605.0344195033,44422.41053285872,0.5966962478543775,2.0784577285472823,-0.44673516084180026,91.31698530500984,120.34371643831814,0.02185028294872651,0.6506518815941515,0.6850371806640633,True,1.0,0.02185028294872651,120.34371643831814,hs-SNR,225.26011645306613,-189.94340085209262,-1.0975623419944588e-05,-156.66751348702974,0.6402787791160461,0.04084254533904269,0.0,209.3849135982639,0.04084253337463742,0.13710764338877934,-157.09434733277692,-187.70578078770257,Hybrid,0.012757480640082771,0.5773502691896258,0.4781495847688197,0.6498835257717617,1.143992122118105,True,108.99864195819521,4.05921464343972
58,775.1565383733823,-0.1565224746055596,-184.35402176617055,909.56984585995,-434.2122097166688,0.2463792392843388,7.608413343321389,2.9484640251071204,-102644.8727988147,118363.18537144367,0.5805437692670429,2.3935140066815337,-0.03927296292487478,90.59813605623249,119.39234081585657,0.02184193430170104,0.6493703956138994,0.6850191163294067,True,1.0,0.02184193430170104,119.39234081585657,hs-SNR,225.8038259139867,-181.1961689957953,-4.488719933471266e-06,-149.83250989674806,0.641093837693097,0.04466331861825793,0.0,210.32136961389455,0.04466330852742153,0.19613792892907012,-150.30690003155928,-178.84943725017865,Hybrid,0.012716578642709309,0.5773502691896258,0.4783191494478501,0.6504875327640404,1.1448015787489811,True,108.31290535244179,4.187584980734397
