,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
2450,847.4707476757758,0.17953380901060634,391.09676395946144,56.60953284520542,136.149811201396,0.31387247528229434,2.4629142078940918,-1.4267343126293046,-67949.26155464357,284617.9126070749,0.43199045652700296,0.37793949986863895,0.10725029653268177,True,-1.4304112016129186e-05,50.95199265910696,-0.00012644200318122774,57.586248533786744,858.5172636591005,0.7076055332032638,1.0142081986408384e-05,0.001377961913985299,0.5799446740298435,True,3.0,6.49640999212924e-05,97.94129314374528,s-SNR,6.76548815398975e-05,185.1686620465107,1.0219248662576793e-05,69.84921696312023,808.1911865868306,97.94129314374528,6.49640999212924e-05,0.0932258466700707,0.5838936454664657,True,4.057096009509906e-05,257.5895663355011,-8.997506303987733e-10,224.8690617368632,766.1018122926346,16.103154306673787,5.884557473440605e-05,0.023846964748311876,0.5835796207889189,True,,,,,,,,,,
5596,786.3715964707985,-0.2974660101018987,-292.46507249873736,-26.453266366015786,-848.6159466130298,0.5561900111674196,4.778894435829925,-2.4361442817217958,-62738.99519492213,89484.63005701627,0.5110904757573784,0.7886995620038488,0.2457207676500568,True,1.9728979299823225e-05,-89.55901236608665,6.3835693069464445e-06,-101.62120424031968,795.0681155720371,17.930221298839573,-4.2313040480857815e-06,,,False,3.0,0.00024847703817100627,0.08520815482478382,noneSNR,5.8544611510681495e-05,-144.33862212690633,7.0410143978521885e-06,-127.72278243977013,605.7201872001073,22.891355599290023,2.329814073352294e-05,0.01977443439488684,0.5812778731090025,True,46.91635626516727,-252.43692340829327,0.006734244526559555,-250.6601252707277,151.6649590936261,0.08520815482478382,0.00024847703817100627,0.06273034689371125,0.5900766087193697,True,,,,,,,,,,
6975,944.2436915943857,0.2939546777890369,440.1611300003472,25.97141514757141,420.4667735694909,0.7356540275335355,2.5934579562545195,-2.3005442609643882,-166832.95212090344,249453.29164929554,0.6064724848053284,0.26494044556956525,0.2254757264073787,True,-0.00010648820850302698,107.12942183450129,-1.0039511477176866e-05,115.73592083691021,968.5118326120523,1.0891389437132375,7.394196824503225e-06,0.0014972511055291262,0.5795662358259313,True,3.0,8.004407908565058e-05,20.241498189639515,s-SNR,1.4728203006702701e-05,213.9800940399376,-1.7338534222702207e-07,140.27960448883908,855.2863999794452,76.21287646819542,4.740262165666068e-05,0.058024327725667374,0.582944379135272,True,2.2929975523065e-05,331.54596219761885,-1.997750241221749e-05,296.47020280063145,731.3467422038774,20.241498189639515,8.004407908565058e-05,0.030232633277285707,0.58460889231843,True,,,,,,,,,,
3286,483.22509664429117,-0.29198503428725026,-360.3795355402361,697.6012646722148,-751.5693478882301,0.27798048823171584,1.6463648686760388,1.258851987903563,-152805.88818159228,-77545.80276772955,0.5259438921905832,0.6213998818196035,0.037343015093223325,True,-6.959033056842661e-06,-199.6809307643698,-1.1276244821114756e-05,-217.0741022353866,767.4019097570589,23.44765036828824,-8.632977197483841e-07,,,False,3.0,0.09370590747032627,114.9742281425888,hs-SNR,9.923295794979974e-06,-247.67640332172888,4.866485888734545e-07,-238.92188916860906,413.0281255878575,4.653458838115569,7.664760808634717e-06,0.022278731199483776,0.5796063352804236,True,240.8228965721676,-358.85568930664164,-5.253887469344065e-05,-293.4663915177917,64.86997187305447,114.9742281425888,0.09370590747032627,0.8607133254768075,0.7719441268790999,False,,,,,,,,,,
4757,96.07734905167472,0.03779054022647621,146.1240329583627,-52.64793665255411,375.7991995097973,0.1289985412890414,1.246561289962938,0.3670301443237325,4044.5020917276756,-28092.340951646416,0.4142936752367531,0.3728120132113566,0.10198199426344244,True,6.473084949430138e-06,59.90937799506909,2.6548756306949038e-05,60.44882910339468,266.804064872779,0.08667223901380794,8.888157200942621e-07,0.0037816508648933845,0.5781195245362909,True,3.0,0.0027090435829725265,11.028423105564856,hs-SNR,25.31444632913404,7.79930265739837,7.13546242066727e-05,7.1371903048048555,126.96829604948923,0.14463062121664905,9.033527639870035e-05,0.02179181526677534,0.5850583248227117,True,209.67179719475524,133.7485054320723,168.4590824918931,43.333324977431715,106.8466219331442,11.028423105564856,0.0027090435829725265,0.24781498361006785,0.6182590370269001,True,,,,,,,,,,
591,8.469213874691205,0.20443110944539414,-72.67687546898195,37.82920943664567,-419.4783942484253,0.12377893438165648,1.4601439951796036,0.3474731993925079,5671.146298184618,-28018.338089361558,0.4108689990775929,0.4229481986936522,0.1031067224808682,True,-6.5473570418540046e-06,-59.65791233663885,-3.956942049243467e-06,-70.06085627940767,238.67865325402568,7.723256370421637,1.7622903382295363e-05,0.03126759412098156,0.5807677030917687,True,3.0,0.000790441023716253,40.827586519799475,noneSNR,25.597628051062266,-11.920659341877744,0.0003739799852613602,-11.39102882180771,144.35747256476432,0.04621265045429368,7.199876274210938e-05,0.028379076209414107,0.5842367226740971,True,235.22378492678868,-125.79951298273001,229.11867534295163,-61.948688042379096,80.67749938591008,40.827586519799475,0.000790441023716253,0.4359584547232237,0.5998453557828165,True,,,,,,,,,,
4472,778.8293354049575,-0.27539388656251695,-388.49688465280167,-30.34107174232554,-225.96177475558773,0.4895113534244182,2.1633633623605864,-1.6947937365817949,-86438.59634208729,189733.0831561544,0.5086407529333778,0.2583752178265141,0.15758308613339994,True,-1.7366436723974468e-05,-77.4783945476888,-1.1060548752388974e-05,-83.82183663694109,845.8898516643169,0.7013079914079299,6.357311856486e-06,0.0015784533385869801,0.5794052863682179,True,3.0,5.181290972717877e-05,67.82416545940725,s-SNR,4.4077438835113495e-07,-185.00969637216235,1.1327792729647447e-06,-108.51995804412779,753.2682710402098,67.82416545940725,5.181290972717877e-05,0.06447172434805336,0.5831975195446905,True,1.7868326540556492e-05,-276.1738506175541,6.9551132473117784e-06,-254.74771156176703,660.2438961020844,5.149094081002204,4.7306218790357926e-05,0.021227128827674982,0.582938715806728,True,,,,,,,,,,
9791,219.940406766082,-0.15501492807642314,204.5100540679639,-254.0993689686682,381.39548510693976,0.13550920768106395,1.0512628885419488,1.3416274615582937,-15695.704493163386,-31025.885576749955,0.4581572299842045,0.4864202990618695,-0.2925388726863061,True,-4.594330812133585e-07,136.17424556743828,3.6564809126424876e-05,137.6794561851508,524.3758795611861,0.18697853156868405,-5.254580947689042e-08,,,False,3.0,0.00012984296886778236,0.015983686042090994,noneSNR,-7.8753980505781e-06,159.51235515007386,9.436166127809637e-05,158.26112017791814,315.47071925003866,0.15662455380362414,8.130578541474602e-07,0.0019142205541548816,0.5780860323082031,True,35.44775302909056,227.3021620573016,0.0003221161077398734,228.520429987433,153.12607873798996,0.015983686042090994,0.00012984296886778236,0.049937946069841664,0.5865788810806826,True,,,,,,,,,,
9135,931.9487774429097,0.21853637648818972,398.7315302540303,12.985521544022047,205.16599625364344,0.4597519349175868,2.8657530015987116,-1.8713354487921967,-115713.50549636186,318082.8853792659,0.4864051390045286,0.4045490089343116,0.1542566288014719,True,1.1767539825855852e-05,66.29490641835264,7.211690389422287e-06,84.39965766507767,868.6504916015166,4.494742347707302,1.662566463574268e-05,0.008050181998547524,0.5806698872849451,True,3.0,8.040985173545244e-05,26.949792991726557,s-SNR,-8.190205883564842e-05,175.49354092642452,-1.509045355255709e-06,78.21963560237063,833.5638160287701,107.64962169465592,4.0825679337501864e-05,0.08611807343625569,0.5825436491164537,True,1.1663972727820835e-05,271.5907824913553,-8.027389666036913e-06,230.98476539315553,773.2990725658134,26.949792991726557,8.040985173545244e-05,0.03079078413041325,0.5846253517096133,True,,,,,,,,,,
1536,553.8239982054945,-0.2990013949045965,-346.5567042120585,-73.90696474651065,-181.7135164396464,0.3374089790547042,1.4608562439872468,-1.1735749405026996,-24409.273811236893,83372.60923442131,0.4543070155851498,0.16961823757969516,0.10171190984535043,True,-8.285494882075636e-06,-86.63854995624473,-2.630872289811287e-05,-94.03842157618328,691.90358542337,1.9364291804258755,2.9125561041455278e-06,0.003744931414880393,0.5787420370335666,True,3.0,1.4849262022984469e-05,0.050208036284971065,noneSNR,-2.633877032967025e-06,-137.67440847244632,1.0413249754207426e-05,-104.04267590481987,643.3133884841792,33.87181261527894,1.2636794666812233e-05,0.03800045978290676,0.58024546830845,True,-2.6186789158590766e-05,-245.58995336470886,-1.1040519538782993e-05,-239.08358260532842,522.3223100378093,0.050208036284971065,1.4849262022984469e-05,0.006510998058373794,0.5804880327732861,True,,,,,,,,,,
7609,323.757551767897,-0.13053769886217126,-289.8624809982035,262.8190259330084,-601.8631261242822,0.14153711926936854,1.489438310189762,0.7454386867012205,-36286.206337675554,-54202.0048222562,0.4363299868259786,0.4965993586643106,0.048267255081431135,True,-7.097658887822763e-06,-154.3564911763971,0.00013131874787572902,-158.20243631661782,695.0453669247747,0.006906905174332678,-1.0608714002539943e-07,,,False,3.0,0.00014470164530384908,0.02044397561613209,h-SNR,-7.504380175636287e-06,-199.5309519367875,4.978925702350283e-06,-198.4802211495821,344.25929763212355,0.08006454075677992,1.3195407613033528e-06,0.0012871536573921163,0.5782874269984152,True,35.24198565116575,-263.9173735830472,-0.00016132378646400468,-262.98261095221403,152.66430636923016,0.02044397561613209,0.00014470164530384908,0.045277813128677784,0.5870881828511263,True,,,,,,,,,,
8059,558.0480976918275,-0.2262977646734909,-669.9019636908306,-246.44100924475998,-951.294374544902,0.2518979178323004,1.052826639554714,-0.7599842728761143,9831.412609996129,-176682.09406191375,0.42878442945838896,0.13654261440932616,0.11474900999707555,True,1.4499534543185538e-05,-356.2954590518384,5.247107423291122e-05,-364.3015261379347,854.0989395084871,0.27493254146168056,1.9999331335567454e-06,0.0042591185816372255,0.5785037951882189,True,3.0,1.5350473814543448e-05,0.7973748740581641,noneSNR,-9.914456916314108e-05,-420.36862243419563,2.253972999051055e-05,-381.23431149080415,791.7151504396471,13.299732889125721,9.258603240071446e-06,0.0355538442459656,0.5798293499906755,True,-1.46423457682931e-06,-573.3419629876563,1.8439876123750928e-05,-564.1549016091882,609.3522878919557,0.7973748740581641,1.5350473814543448e-05,0.009853026112204906,0.5805404019839967,True,,,,,,,,,,
8860,495.56505668223093,0.2197288547704987,743.3164319249727,35.350609112818354,830.8115273158077,0.21918487054026609,0.7725140812738979,-0.3148369067416741,-47414.279675910315,-198827.38878343985,0.43097571273464014,0.14065570252819548,0.18710704819066887,True,7.028656919861325e-05,398.7788948420211,3.905506698344338e-05,405.9462572899926,823.0855453177518,0.10385878453030273,1.9782409026526193e-06,0.002359946674668485,0.5784975285360094,True,3.0,1.592981292835548e-05,32.985513960458434,s-SNR,1.8224309011494158e-05,501.8350424009529,1.4747829804721704e-05,419.6855951983009,776.5841061244851,32.985513960458434,1.592981292835548e-05,0.06601644759805056,0.5805998742887256,True,-1.2582569009564075e-05,655.0553589487242,2.9929086270885625e-05,647.5699934878804,574.7313145449323,0.10197910755232442,1.1131765022367482e-05,0.007857239862864619,0.5800680184248936,True,,,,,,,,,,
2528,32.8124908944034,-0.193041665004456,-113.57569482229886,58.140421721246405,-377.8977118639373,0.1246504591615936,1.124792693743742,0.6100203003392399,4886.73864364137,-25437.320668998822,0.4222442240070086,0.3828682234924755,0.0419408254451346,True,-4.854775550755266e-06,-181.5634206441948,7.556166929702315e-05,-174.49754193512615,292.3525152092876,0.6777257209931236,1.4416926935251724e-05,0.0168291381265916,0.5804421417095079,True,3.0,0.0026962683415631713,1.5878127289213635,hs-SNR,32.439695226518765,-239.50540485865588,6.075841638988515e-05,-240.6642418913149,83.13143754066184,0.23186553169668397,0.0003590232410485264,0.036572297664723696,0.5926125753550822,True,240.77491106485897,-126.23554239597908,222.92562199742227,-161.2730730683546,48.58827531665331,1.5878127289213635,0.0026962683415631713,0.1485632636429117,0.6181662540574688,True,,,,,,,,,,
6947,866.7822785512086,-0.2258775394375485,-398.46338043362084,161.8550153431829,-34.930459486189875,0.4334574612382817,2.254851096083652,-1.2306271742738346,-135914.7397791963,294483.49222936557,0.499954080269808,0.35860824497527377,0.2655480098457296,True,3.685111677006727e-07,-36.452329807191724,1.5146254034437534e-05,-41.24245622900662,895.9425720036211,0.17545674709776904,7.744521056803696e-06,0.0007470191682635956,0.5796180201931675,True,3.0,7.158965965763598e-05,110.61449424636145,s-SNR,9.843991778375079e-06,-191.56264363265012,5.4995908675369035e-06,-59.632072178324954,827.0541410733687,110.61449424636145,7.158965965763598e-05,0.10768797422076344,0.5842172487068368,True,1.6202213290544232e-07,-277.5103366663789,1.2731549149354662e-09,-240.86841458801644,761.6404852112546,24.747606986231176,6.595496908564444e-05,0.030662420319616933,0.5839430695502914,True,,,,,,,,,,
777,813.414259031813,0.2704242059685721,403.21414035055517,-20.462053872866136,176.08071624134098,0.5093526967450485,2.1066407577368547,-1.6244563532564207,-109429.85241622076,220732.11338930152,0.5214921488989169,0.25591746389147696,0.19619317560414312,True,-4.918505818012517e-05,66.8633236699241,0.00011363324986545966,69.18845832081328,919.051831509713,0.01909051958250529,3.082699796644082e-06,0.001096828080564533,0.5787820618687205,True,3.0,7.261688626628512e-05,75.89662102946829,s-SNR,1.3698554485706605e-06,204.20447261814743,5.229369619486534e-10,111.58781544074286,782.5997214291385,75.89662102946829,7.261688626628512e-05,0.07330519092178184,0.5842660404221479,True,1.09525645050064e-05,291.3886365838336,-3.458795214657605e-06,266.20406173168567,692.1527703330197,8.635374749268749,5.29944266199772e-05,0.024352368796492455,0.5832634680014804,True,,,,,,,,,,
2126,896.9786225718651,0.2785826734064077,245.04803240094571,-135.40417514441194,207.83584878603847,0.62119594234987,6.487205577932061,-2.9047808233755936,-82741.0036158943,233835.0033735357,0.5240669187796954,1.1376712572537495,0.2960269797477818,True,-1.5802458318575171e-06,31.245785263794122,-1.2997993117958446e-05,43.376850146790495,697.8322796951513,15.127521723172551,-3.896715808202056e-06,,,False,3.0,0.0015180891807987892,1.8107695609064651,noneSNR,-5.068702815978078e-06,117.96458180901764,-5.414286504363836e-05,81.63754032732557,544.252954331634,8.350245869214405,8.379083609730572e-05,0.022131491165114803,0.5847757320820848,True,108.68891600609993,213.79389671398198,3.8256128171747976e-05,204.38832558173738,138.53253720908995,1.8107695609064651,0.0015180891807987892,0.0940966818378459,0.6082759344573909,True,,,,,,,,,,
6801,471.97423434125017,0.20979652326951964,383.9938959369638,-520.282478011864,830.3336910193774,0.20317354212467348,1.6668409812092833,0.9086798390695126,-120477.027958347,-86589.59380852924,0.4739499129356433,0.5681568851472396,0.07933163710198267,True,1.4761285299132934e-05,211.25450555610286,2.2473905887531614e-05,225.23843197754468,839.6473441547313,4.999976496224576,-1.1277435390883687e-06,,,False,3.0,0.0012184036380255244,1.2524398457760526,noneSNR,7.984096932701607e-06,262.74211655060344,0.00010729082347705396,248.13346647260067,552.8768193872684,1.3282175346729446,8.855373507177179e-06,0.02700115802555783,0.5797748800646058,True,94.7157889392766,355.48473238554175,4.7863617364967896e-05,347.83866678167334,139.12348158105158,1.2524398457760526,0.0012184036380255244,0.07664342190667342,0.6051393319670473,True,,,,,,,,,,
9155,445.47150803077295,0.17800353459274493,698.0036333720279,34.511529152539204,740.8908915626313,0.17634885299118022,0.7300324021287213,-0.2348133911208143,-22423.147503718945,-167084.1802669409,0.4128920171109664,0.14337253534537794,0.15746704429033348,True,0.00018573778159037733,373.14595090791465,-1.6829372194617202e-05,388.52080318363767,749.0263513442912,0.9305936434561772,2.558361049663607e-06,0.010566747233340529,0.578654767563534,True,3.0,8.842985947000068e-06,0.9208060349603784,noneSNR,8.61976865419785e-05,449.6769445733391,-1.6351748937454747e-05,380.07052631474534,736.0233300282847,30.409159523021454,7.930149179754511e-06,0.06041617217273354,0.5796449830688217,True,-2.4475808544714056e-05,614.4569318830568,4.374784998176549e-06,608.6077468775875,545.6622309765082,0.9208060349603784,8.842985947000068e-06,0.0037404231644618357,0.5797731871895598,True,,,,,,,,,,
1858,368.57898167114894,-0.17969671590616432,-725.7989611422827,-68.008334484501,-460.7192397102755,0.16074859190087398,0.4453816527742544,-0.21199490969996576,3266.2871498772947,-103354.7074692966,0.4060426566250153,0.07601292824356931,0.1355220017063988,True,1.341061141395516e-05,-402.18744099054464,0.00014542592805489766,-406.9020961243847,821.7120174089157,0.011028020501498759,2.9542338506483103e-07,0.002076847765485316,0.5777938878722515,True,3.0,4.078404341864337e-06,0.4430423010215918,noneSNR,-4.917999266661815e-05,-443.6820351102029,1.7611762448612016e-05,-416.63218160385765,789.7981711211432,1.7579899055203896,1.821006149221913e-06,0.02853635163945045,0.578451035873539,True,9.684646188629043e-06,-659.5024496062617,3.460795991083937e-06,-656.5291298128981,492.21697106062203,0.4430423010215918,4.078404341864337e-06,0.0015721358842365398,0.5789968325655659,True,,,,,,,,,,
3374,64.07567132607028,-0.07596517966641332,-141.39203163258273,58.247019048956425,-238.79059806001976,0.1285257412363931,0.6365157958238358,0.4370442166309124,3923.4813478192623,-20277.6373337252,0.4169745282232281,0.2319696517277777,0.05350496070599455,True,2.770965294576997e-06,-41.521787555607965,-2.112621193085633e-06,-42.613833324337,227.2203001769086,0.001637869264385472,2.9306288879959754e-06,0.002529859036046359,0.5787463431731644,True,3.0,0.0014318781805657186,19.044120887540487,hs-SNR,50.147509691212406,-11.544717220659793,-1.1811736493145525e-05,-7.522487923039153,126.51603129763632,0.3931789994876311,0.00035215623417531733,0.03722065870826539,0.5924679072099995,True,181.24665231467887,-169.88926398835213,151.11990313079133,-52.24924671282241,121.28984853631994,19.044120887540487,0.0014318781805657186,0.2611662852839471,0.607410060406379,True,,,,,,,,,,
9271,351.92964069824865,-0.26004667482664906,-234.10324578263,152.8624822600641,-456.11240712792505,0.18808604389314812,1.858322136368148,0.18646980820356154,-19275.196610439016,-19071.630984643096,0.436314079200466,0.4956588354592973,0.18340830413385265,True,-1.3233154095735114e-05,-101.47229411457396,2.4727745529390225e-05,-104.66948419063002,584.1430277915883,0.7986997689552027,-3.012185219840173e-07,,,False,3.0,0.0009749505230090221,1.0716340316225796,noneSNR,-5.8082238463116675e-06,-128.7684506935567,-1.1737527836288866e-05,-128.42533083675542,348.4399653930758,0.04847222635316939,3.5875999569302383e-07,0.0009757728995649284,0.5778391155203596,True,85.08395391003539,-195.45259425127887,-2.8813835050939082e-05,-186.02175001496482,143.53484567413966,1.0716340316225796,0.0009749505230090221,0.06609926614151941,0.6022761654648576,True,,,,,,,,,,
4315,577.2316912391592,-0.2865131914627743,-701.3724145899953,-202.5043873721157,-885.4085207212439,0.3382816600956257,0.9529799534831338,-0.7872491294009364,-31097.336112271118,-167316.95582334048,0.4708402649015174,0.10703680013729404,0.17569660532156928,True,0.00016323519215198084,-370.19591878057497,0.00012895954889397562,-371.1654707106986,951.3419410722076,0.005122323162595421,2.765702426475205e-07,0.0005026606816683184,0.5777795045935589,True,3.0,1.5450172033897066e-05,0.6612074603659721,noneSNR,3.6111817466916396e-06,-448.494247649342,7.1959503122350326e-06,-409.20516074342737,830.0878346079402,11.346273258079007,1.0550809052706932e-05,0.033164458864511616,0.5799963156706072,True,-7.286600227988225e-06,-608.6009917806664,-0.00011868551425631543,-599.2126103738664,598.7312015499767,0.6612074603659721,1.5450172033897066e-05,0.011045696790252456,0.5805507159451229,True,,,,,,,,,,
8124,842.9176069118557,0.27662356419984085,426.4148963153307,-25.24017636161523,218.54801790351345,0.5566028169455285,2.06258826577748,-1.6797386630570217,-129737.77732207894,229145.45873891676,0.5428137794241318,0.235690622601533,0.21461478872591733,True,-2.0896624871018045e-05,79.79620563507504,-1.4662309597952414e-05,83.55617433655264,975.9006727203666,0.016121529939368884,4.034884276134581e-06,0.0015546774102013026,0.5789880364302545,True,3.0,6.267310390065803e-05,73.44608281499234,s-SNR,3.389803771948873e-06,214.9703252491085,2.2581470693992635e-05,127.22398925285644,826.003577058957,73.44608281499234,6.267310390065803e-05,0.0664199571883084,0.5837778909545104,True,-1.2108942509810378e-05,316.56572708080057,8.649127408604881e-06,289.2987378307052,713.6909506735125,9.778208290378984,5.599490093809688e-05,0.02627782450917234,0.5834276795419496,True,,,,,,,,,,
8472,318.5199806556904,-0.0015260040633971461,151.9693366507347,-503.6743374426744,154.67627250265582,0.12907574431690694,0.5307096407973715,3.3178153047660777,-30407.260799460488,-11143.414114613013,0.5372816584357836,0.6856466276603558,-5.056386112001109,True,-2.2904336986956573e-10,81.83945584955302,1.435787939232979e-05,103.3275433388075,160.2058080366676,0.6059600598842962,5.583707793283042e-05,0.002510230240028219,0.5834191545937598,True,3.0,0.011504216840890992,142.22276704536728,hs-SNR,-9.167360207929347e-06,49.22008689830439,-1.5361702644394946e-08,86.00454124178957,143.26658696315712,10.994261571909163,0.00020904689880738941,0.09862150957344566,0.5890342625980356,True,196.1897461589727,151.83460663616006,5.942877797191332e-06,21.541192609975962,114.58778547147499,142.22276704536728,0.011504216840890992,0.6382907267085584,0.6581072007629728,True,,,,,,,,,,
5252,960.2828360903503,-0.26252875921208657,-233.92653916890072,162.9482072705548,-108.82082010789419,0.6327057030583627,7.9075971966399825,-3.2482998850719773,-88642.9335957474,287702.1980400925,0.5155085048965925,1.4355159849813326,0.29911978938024697,True,5.856075288211003e-07,-27.90840411334225,-0.0005461303139982174,-27.90838086883592,612.8212542226307,12.694573708036273,6.939565042991907e-12,0.02964844822509956,0.5773524200869874,True,3.0,0.002318803514305077,3.5389895554228303,hs-SNR,8.348482968520695e-06,-131.41187004162816,4.966096626331657e-05,-56.18992773816896,548.5539868729153,35.78597315716593,0.0001840477392471881,0.054934963287047014,0.5883204542214242,True,131.54617969864321,-208.17782986728557,7.012640909064588e-06,-195.22226273055387,134.4716532678724,3.5389895554228303,0.002318803514305077,0.13829749726630555,0.6153093463354666,True,,,,,,,,,,
9532,845.4712115625902,0.2994528446845483,244.95070065659863,-39.722065721499355,399.8254287601428,0.6309723956900261,6.224910542323961,-3.1057204681540282,-64656.83678931519,176521.89965511125,0.520582660250672,1.038607557555319,0.2435973659313697,True,6.948065698599706e-07,47.008654220414975,1.8816474494608912e-05,57.099571674763034,661.357562955082,14.478177842518107,-4.827651575430719e-06,,,False,3.0,0.0008270342339905043,0.8213961632394273,noneSNR,2.221307202684053e-05,94.95814485897829,5.094042028670703e-05,88.6857470888775,526.4109559954128,0.8233693554385582,1.2095285767929767e-05,0.0063092029594103045,0.5801829119273131,True,81.7727296492503,207.0105011024895,-3.0018462540566493e-05,201.15334435132996,143.46522985038962,0.8213961632394273,0.0008270342339905043,0.05811147382280772,0.600349294274679,True,,,,,,,,,,
4112,710.0274185448691,-0.2586137015091522,-227.0740305855261,76.92258310740567,-211.48337884566672,0.3926163245490564,4.944916459269964,-1.8215403716911207,-40630.595121749015,141477.87907722787,0.454912128699475,0.9326390528689712,0.22486782196917285,True,-1.612374701767453e-05,-46.74288045745189,-0.0006873300297748768,-46.74288985243511,574.9007451641291,13.106493451229653,-7.315179607771253e-12,,,False,3.0,0.00017875901925645758,0.009043842468628329,noneSNR,4.1233199016081045e-06,-73.9237169132626,-9.213801581745373e-05,-68.81708701084955,516.5306630974414,1.5171328677540714,6.781851895505778e-06,0.005322219019974222,0.5794726696025778,True,40.017232457887545,-191.80023527985358,5.019826918323188e-05,-190.65666903768292,152.9810332277428,0.009043842468628329,0.00017875901925645758,0.052838936608444284,0.5881632171929788,True,,,,,,,,,,
