,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,eta_BAU
19,237.49163963890518,7.83650942156793e-05,74.68403108623852,-121.76057901932256,77.53510525999775,0.9965471931953124,0.12907409810499476,1.1457896561548595,1.6301691950156971,3276.4843334035327,594.9777205673308,0.4652388244899254,0.5581422798746645,-0.4507556267714351,896.3955497216605,True,False,True,67.22967189411105,60.84879342949888,1.6432996793157348e-05,50.44933873626174,150.2067937860774,1.3309569409757105,0.0005632192287180393,0.06063767068657148,0.5963998418971985,True,1.0,0.0005632192287180393,1.3309569409757105,hs-SNR,0.15617767101716418,0.1821155940920392,0.0,66.28380005493982,0.15556459904373532,0.2862054723358514,50.447207364090325,60.80484153931289,Deflagration,0.0005630566127059961,0.15617767101716418,0.15589998920015458,0.5773503204839329,1.0000721945180364,True,150.3549359052492,28.869984184325666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007016022595353435
5,124.23944588735935,-0.00033665371168259086,145.57668337759947,-57.55029093699,99.5083906460909,0.9880239388251416,0.12907409584222096,0.42326862152983225,0.395324303452124,3634.742689671646,-5516.011643892739,0.409558201733246,0.17170453929114535,0.036767876487325886,932.1621836326428,True,True,True,83.7190485350511,122.06520631203614,3.3188289241279204e-05,51.357200393344115,153.5549258051027,17.905855436997882,0.0007599960526371135,0.16371180054021445,0.5994167402547528,True,1.0,0.0007599960526371135,17.905855436997882,hs-SNR,0.5383731184047709,0.12550320266634746,0.0,75.91839571479302,0.10779732563606813,-0.4446185611876121,52.39994078554914,120.10978128318531,Deflagration,0.0007456104035503278,0.5383731184047709,0.5322251581251264,0.5773509497004233,1.0047889361848936,True,154.76306125543007,13.342509373045695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04419072900790797
2,307.92860790375005,-6.761328665297706e-05,-77.94181263294138,211.63349763580987,-0.8029980788036823,0.9748978987823044,0.1290740990260873,1.03623984525137,2.714996579340368,-424.6423212804966,6224.0387951124585,0.4997698671601738,0.7115593912029038,-1.6492802220340623,341.2732700842996,True,True,True,79.20985384161995,-68.66062896573888,-5.043676120969436e-07,-58.77444014067947,146.34462542230304,2.0643261467094187,0.0008587745472944842,0.0775841898325765,0.6007770575113229,True,1.0,0.0008587745472944842,2.0643261467094187,noneSNR,0.2004464870588387,0.16164985992813408,0.0,77.73056037573394,0.16164753913869329,0.1489862488687698,-58.769401095184755,-68.60329092417979,Deflagration,0.0008581662415037175,0.2004464870588387,0.19988337037150805,0.5773502760427168,1.0001771638554746,True,146.58592175102638,22.822828840712447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013903457703973408
11,409.4245667745742,6.938145280067798e-07,-115.82483660664735,513.1900836496156,44.927699164029725,0.9804884692935464,0.12907409604108505,1.0488410652035305,4.430746694588332,-21896.299939710352,19274.470332887082,0.5739923851448671,1.0006680487322712,-4.550261249156302,577.7132880357854,True,False,True,83.2775736854794,-110.51402577643377,0.00012928688510215582,-105.6185236463542,142.90024423176388,1.4109270062961627,0.0010101777633207368,0.07050626620424949,0.6027120274640183,True,1.0,0.0010101777633207368,1.4109270062961627,noneSNR,0.14582146713008518,0.18114451664599776,0.0,81.66012589514929,0.15500926356883554,0.3269697341666417,-105.61717392233143,-110.48798026270144,Deflagration,0.001009729854237103,0.14582146713008518,0.1453597170305756,0.577350250228739,1.000110879804269,True,143.0988797792945,27.064395270862388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004775050697825993
9,338.81930158166665,2.448329081293079e-09,56.87354297613717,-181.23813204774456,173.92067825133694,0.9914402455155036,0.1290740960404815,4.345267860173835,3.1866861387162646,2669.926675995107,4163.7172510041555,0.5275555591524559,1.6174313214961695,-0.4551803661389871,431.8794444891201,True,False,True,101.1259948238246,48.9189653075354,-6.331201115042091e-06,32.6749916304272,145.23834782765638,5.439306867727538,0.0014188857789277365,0.12200060521753345,0.6072771992080552,True,1.0,0.0014188857789277365,5.439306867727538,hs-SNR,0.2892499800018292,0.11430483486406412,0.0,99.12305222976454,0.1143042183471739,0.049323130874118826,32.667874389437145,48.80333255208919,Deflagration,0.0014152780043854279,0.2892499800018292,0.2877486980889264,0.5773502683095681,1.0006366824836452,True,145.86144770855714,14.786500233120535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03654382924370416
6,422.17395129491814,4.901032119284052e-07,32.355758396303266,-168.97287244260897,194.0906788089378,0.9984795964549504,0.1290740960408037,12.530431270871002,5.222333122995896,5090.126095908659,6837.7928466766625,0.6158761195248511,4.0029966715504,-0.4150564821089681,586.0861821659287,True,False,True,114.20702032314163,27.99923363105905,7.736547530445304e-05,12.194696681492696,144.56004157698632,9.356929311221137,0.0017589341162104954,0.15046424014168722,0.610565049491246,True,1.0,0.0017589341162104954,9.356929311221137,hs-sym,0.3325779374711574,0.09823031472655347,0.0,111.84095387017179,0.09822992193270016,0.029004328575287456,12.204521510362058,27.89622572519071,Deflagration,0.0017511459705474865,0.3325779374711574,0.33025633780138186,0.5773502405314839,1.001110014577501,True,145.6089661690262,12.502280362391884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03851673731284663
3,448.50265271120173,7.337311823365928e-08,101.6558049757075,-577.9406676708119,192.46078965573338,0.993094561304538,0.12907409604048978,2.34251608325979,5.685269154315795,-21551.760660171432,4642.560261833889,0.6324839466186429,1.5331738798675798,-3.3204524182060737,860.5244177712303,True,False,True,138.93757995042773,99.46691289173759,1.2869140267678035e-05,84.19834936030458,134.01511635471041,12.517244756928234,0.0032367863923216376,0.19823488764813416,0.6219026805485024,True,1.0,0.0032367863923216376,12.517244756928234,hs-SNR,0.3556308206084579,0.07594734360226102,0.0,135.2504120334242,0.07594702494523857,-0.14600413811414542,84.18200072755906,99.36306212768223,Deflagration,0.003205617396525353,0.3556308206084579,0.3508376064182244,0.5773503757720087,1.002421997340146,True,135.62428622302272,10.021639392522514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04874199868125437
15,256.8726607116238,2.5607503868891096e-08,44.22977983906981,-41.502131001242326,-123.68867557277224,0.997821558219372,0.12907409604048176,8.197899544936089,0.9383299197225341,6905.938875698864,21508.052319090148,0.4370475754325905,2.2058632061877783,0.10222383295112836,668.9849287299719,True,False,True,156.08447859236514,36.8245958900996,-2.4252232078442654e-06,-49.30236955673147,137.06615608175758,40.01122347949607,0.0036352715622021132,0.4208078454764073,0.6244434886557579,True,1.0,0.0036352715622021132,40.01122347949607,hs-sym,0.5826851610534716,0.0543352391116699,0.0,136.12548185336095,0.05433513242797036,-0.11825538724347535,-47.541200038217106,34.70366799544301,Hybrid,0.0030633350985395397,0.5773502691896258,0.5304307089742237,0.594322089830828,1.043723803025155,True,145.53861988362902,4.591127923386737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1658910401140229
19,192.68698164677863,1.8248908683376635e-07,-112.01056082263297,156.1898072895734,-147.25461475590518,0.9703119846591852,0.12907409604048733,0.4527741456671717,1.394420508785178,-923.69901292362,-10813.397647175196,0.442515721358348,0.34559695454765593,-0.9445343320951286,449.37849440786414,True,False,True,156.17124531894518,-108.81210271727056,-2.822448480110425e-05,-19.13744554241747,133.3873541446342,111.1530303842161,0.0037872172051078056,0.4032063551781229,0.6253718737276232,True,1.0,0.0037872172051078056,111.1530303842161,hs-SNR,0.5706207606762533,0.049376307400555264,0.0,139.3588563064721,0.04937621634366142,-0.1744292958314934,-20.84434180640696,-108.17205460151811,Deflagration,0.0033037803800973946,0.5706207606762533,0.5281135359458151,0.5876248887048056,1.0347305245348517,True,140.83515809322554,5.326600975451272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3270610634527722
1,441.89998878887747,-0.0005483280390799708,-71.17925307083692,389.91459734344176,77.90846940235167,0.997114145698602,0.12907454154183634,2.3398274786207134,5.47230434723384,-6067.371879709101,17229.828958412196,0.6256105887058017,1.4970075941941516,-3.0705326028283846,934.8881595320247,True,True,True,147.0717380063943,-69.10177822313385,-4.3600816249185446e-05,-46.90737801194335,132.8541860032887,23.45818695944283,0.0037812875172793118,0.2370516662210937,0.6253360312985774,True,1.0,0.0037812875172793118,23.45818695944283,hs-SNR,0.4267970732160662,0.061476938696979726,0.0,142.0231673564997,0.0614767632064545,-0.31858356508742475,-46.85846546090435,-68.92487723595931,Deflagration,0.003706000667296376,0.4267970732160662,0.4183664077465604,0.5773502627158302,1.0050404748551955,True,135.1914370024189,8.268852737188425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05774858746841002
19,417.48201489797935,6.31766457890056e-09,-70.60811973166659,381.5024111218203,-453.1803094154674,0.9889116109252948,0.12907409604048162,4.2660298332359,5.403095517095776,-5644.82976748486,-10729.888029757014,0.6186540533670237,1.9670233778249373,-1.5817344489103418,470.18649716677635,True,False,True,150.7713617676581,-68.61989649223385,4.425050509182394e-05,-43.47309394523711,132.15231256735552,39.13414094921743,0.0038977099655931476,0.25579338317957545,0.6260341898061993,True,1.0,0.0038977099655931476,39.13414094921743,hs-SNR,0.44798899176399104,0.05907135079185383,0.0,145.24610014390586,0.05907118340268608,-0.2996651878561725,-43.51857569466231,-68.42938382913654,Deflagration,0.0038010952231958563,0.44798899176399104,0.4379533585581693,0.5773503556861427,1.0062947166114662,True,134.94802412938807,7.862389093062522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13066752071478266
0,144.88034690816366,3.4482732337651907e-09,150.0743768979604,-75.33272020350739,232.4892448925541,0.9839396997977274,0.12907409604048148,0.9028311462202214,0.5019692347608202,2170.9985220999897,-14556.827859480718,0.41198824792352895,0.3093693256818587,0.05930105107485582,827.2446537972799,True,False,True,170.7126819237601,140.63803232125548,2.031816068574677e-05,14.023455812523293,130.5667723961496,41.5914489327308,0.004945305334976613,0.4705631537128155,0.6318564947695905,True,1.0,0.004945305334976613,41.5914489327308,hs-SNR,0.5957136561375056,0.05386449799671391,0.0,148.50427332362815,0.0538644292569712,0.06197843232954574,16.61853166968129,136.93203386724917,Hybrid,0.0039025596080591077,0.5773502691896258,0.5241487470612927,0.6049365349990727,1.060989024867819,True,141.03783219082715,4.8343057484324365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2781635442896453
10,481.06803908197617,5.005424909042894e-10,59.777838759567786,-424.59606864723503,723.6505314758177,0.9975189466899896,0.1290740960404815,8.31360986341667,7.1029009582682825,-4866.9636278824855,-13550.4946051788,0.6937537487782058,3.2622192922322144,-1.3880527252749704,847.0281833620462,True,False,True,176.01308321489932,59.01981235421089,1.4988073888877872e-06,33.758447123197435,125.10714061114255,135.93593659817088,0.00599427498222505,0.3452701763755762,0.6370306664775321,True,1.0,0.00599427498222505,135.93593659817088,hs-SNR,0.5097711708767234,0.048129692081131714,0.0,167.53671771839663,0.04812959438343671,-0.30794698209470395,33.897617784383804,58.824636006409435,Deflagration,0.0055809037384852295,0.5097711708767234,0.4845517768921926,0.5775405462053971,1.0180240372984788,True,130.74602605665808,6.2319699059451725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0947970004569058
18,111.75923857492715,1.2544019516505772e-07,149.89567181587194,-70.07265220473153,172.64412253668178,0.9259986858822442,0.12907409604048106,0.5385451338867445,0.4674761650190212,2571.9605314946284,-13778.190664026724,0.3828850950386874,0.21254897764152286,0.027627647493213826,367.6645471051958,True,False,True,179.9572463726379,130.03345822541402,-2.1262400851208323e-06,10.067939223302998,125.58528773194095,22.86359469242119,0.005190242236845317,0.4128316052184251,0.6331159173972932,True,1.0,0.005190242236845317,22.86359469242119,hs-SNR,0.5481746444287301,0.08314975637567426,0.0,171.25562143330697,0.08314970279580698,0.42830698786281707,10.815885122009346,126.82872897647431,Deflagration,0.004650911498250086,0.5481746444287301,0.512345359932003,0.5812358416155516,1.027808933170722,True,132.44683723990428,6.491770305356003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4080097159030199
2,504.77375342200526,-0.0006078201704225987,-86.69990791831844,657.5745268297693,-753.9869858287642,0.9943101080747956,0.12907482484775887,6.006637121791193,7.577679492977017,-20707.621593579937,-20425.85497388788,0.7119386876315933,2.7646058626106345,-2.2608325948117667,809.2675692313048,True,True,True,204.68153159779166,-86.42616933729364,1.2631842934768969e-05,-49.045773080152024,110.22677978793236,132.04582187862215,0.012006520600080884,0.518228630937574,0.6596986460786044,True,1.0,0.012006520600080884,132.04582187862215,hs-SNR,0.624739073462385,0.03893710585000502,0.0,178.1775238106467,0.03893701629160362,-0.999999999999996,-50.49876046887393,-85.93803532206228,Hybrid,0.00792333334667531,0.5773502691896258,0.5002768918392846,0.6325800682464199,1.1095000104289905,True,123.4137538175147,4.5531387382696815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08989537239690737
9,209.61672239883598,6.717323395344297e-05,33.29064667330391,-25.99240614262328,-257.25960308086394,0.9973867454546392,0.1290740970935215,5.283835020791563,0.7805401708637973,7390.9736223712525,14413.212027230458,0.4302561175803118,1.4510487836751906,0.10024830314202827,459.58292501362524,True,False,True,198.101683423991,28.022665753773587,4.271527261721642e-06,-76.92449622734952,116.0113864378518,33.37297356774621,0.008644655444807772,0.5308348223503231,0.6481529281526841,True,1.0,0.008644655444807772,33.37297356774621,hs-SNR,0.5981701754147896,0.06900706875240037,0.0,181.85925026755245,0.06900702735147382,0.4339763488697017,-75.548766299045,25.75658475841961,Hybrid,0.006449168287560531,0.5773502691896258,0.5081863412757303,0.6108785495917649,1.0759968367115438,True,127.97131708125627,4.058593679368217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42993203805158575
4,97.29095350401285,7.229740077133314e-05,-107.5979020795204,88.75057617902313,-494.08373913066595,0.9814538640291934,0.1290740957739388,1.6251372441848961,0.8248186916888879,3048.9684669180956,-34348.16983313547,0.4242188970905419,0.5437540929943719,0.024417415762184896,550.8774445474933,True,False,True,183.97926112456744,-82.52868495733864,-4.706783915550986e-07,-6.461415536322558,119.12194506271014,2.9636649803878896,0.004849982146874306,0.19031145513363648,0.6313569626107891,True,1.0,0.004849982146874306,2.9636649803878896,hs-SNR,0.16557096596626375,0.5009090213446615,0.0,182.9643821809996,0.4291128977513281,0.8221038961365406,-6.472911524047397,-82.19091434238959,Deflagration,0.004836924788086089,0.16557096596626375,0.16302618824452586,0.5773502708232503,1.0006741970325812,True,120.26799363066523,20.181862744234206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04919210354003773
